;Value;tweet;cleaning;tweet_tokens;tweet_stopwords
45;Negatif;Syg! Paksin dosis pertama dan kedua tuh harus ditempat yang sama apa bisa di beda tmpt? Soalnya aku dosis 1nya di cirebon,trs skrg ngerantau ke garut, untk dosis 2 di pedulilindungi hrsnya di crbn,tp kalo pulang hanya utk paksin kan gmn ya capek dijalanð­ wahyu;syg paksin dosis pertama dan kedua tuh harus ditempat yang sama apa bisa di beda tmpt soalnya aku dosis nya di cirebontrs skrg ngerantau ke garut untk dosis di pedulilindungi hrsnya di crbntp kalo pulang hanya utk paksin kan gmn ya capek dijalan wahyu;['syg', 'paksin', 'dosis', 'pertama', 'dan', 'kedua', 'tuh', 'harus', 'ditempat', 'yang', 'sama', 'apa', 'bisa', 'di', 'beda', 'tmpt', 'soalnya', 'aku', 'dosis', 'nya', 'di', 'cirebontrs', 'skrg', 'ngerantau', 'ke', 'garut', 'untk', 'dosis', 'di', 'pedulilindungi', 'hrsnya', 'di', 'crbntp', 'kalo', 'pulang', 'hanya', 'utk', 'paksin', 'kan', 'gmn', 'ya', 'capek', 'dijalan', 'wahyu'];['syg', 'paksin', 'dosis', 'ditempat', 'beda', 'tmpt', 'dosis', 'cirebontrs', 'ngerantau', 'garut', 'untk', 'dosis', 'pedulilindungi', 'hrsnya', 'crbntp', 'pulang', 'paksin', 'capek', 'dijalan', 'wahyu']
46;Negatif;syg! kenapa status vaksinasi aku merah ya? padahal udah vaksin dan ada sertifnya di peduli lindungi  https://t.co/0Qqt1nB3dG;syg kenapa status vaksinasi aku merah ya padahal udah vaksin dan ada sertifnya di peduli lindungi;['syg', 'kenapa', 'status', 'vaksinasi', 'aku', 'merah', 'ya', 'padahal', 'udah', 'vaksin', 'dan', 'ada', 'sertifnya', 'di', 'peduli', 'lindungi'];['syg', 'status', 'vaksinasi', 'merah', 'vaksin', 'sertifnya', 'peduli', 'lindungi']
47;Negatif;Susah amat ini cuma daftar QR Code @PLindungi . Coba daftar via email, dibales 1 bulan kemudian dengan reply link untuk regist. Oke.. Giliran dicoba link tsb, setelah diisi dapat info bhw akan dapat reply konfirmasi 1 x 24 jam, ini udah mau 3 hari belum ada balesan @ditpromkes;susah amat ini cuma daftar qr code coba daftar via email dibales bulan kemudian dengan reply link untuk regist oke giliran dicoba link tsb setelah diisi dapat info bhw akan dapat reply konfirmasi  jam ini udah mau hari belum ada balesan;['susah', 'amat', 'ini', 'cuma', 'daftar', 'qr', 'code', 'coba', 'daftar', 'via', 'email', 'dibales', 'bulan', 'kemudian', 'dengan', 'reply', 'link', 'untuk', 'regist', 'oke', 'giliran', 'dicoba', 'link', 'tsb', 'setelah', 'diisi', 'dapat', 'info', 'bhw', 'akan', 'dapat', 'reply', 'konfirmasi', 'jam', 'ini', 'udah', 'mau', 'hari', 'belum', 'ada', 'balesan'];['susah', 'daftar', 'qr', 'code', 'coba', 'daftar', 'via', 'email', 'dibales', 'link', 'regist', 'oke', 'giliran', 'dicoba', 'link', 'diisi', 'info', 'bhw', 'konfirmasi', 'jam', 'balesan']
48;Negatif;Suka bingung sama aturan dari @PT_Transjakarta sebenernya wajib gak sich scan barcode di peduli lindungi???berapa kali w nemu penumpang di halte transjakarta halimun gak scanbarcode di bolehin masuk sama petugasnya....cobalah klo bikin aruran dilaksanakan;suka bingung sama aturan dari transjakarta sebenernya wajib gak sich scan barcode di peduli lindungiberapa kali  nemu penumpang di halte transjakarta halimun gak scanbarcode di bolehin masuk sama petugasnyacobalah klo bikin aruran dilaksanakan;['suka', 'bingung', 'sama', 'aturan', 'dari', 'transjakarta', 'sebenernya', 'wajib', 'gak', 'sich', 'scan', 'barcode', 'di', 'peduli', 'lindungiberapa', 'kali', 'nemu', 'penumpang', 'di', 'halte', 'transjakarta', 'halimun', 'gak', 'scanbarcode', 'di', 'bolehin', 'masuk', 'sama', 'petugasnyacobalah', 'klo', 'bikin', 'aruran', 'dilaksanakan'];['suka', 'bingung', 'aturan', 'transjakarta', 'sebenernya', 'wajib', 'scan', 'barcode', 'peduli', 'lindungiberapa', 'nemu', 'penumpang', 'halte', 'transjakarta', 'halimun', 'scanbarcode', 'bolehin', 'petugasnyacobalah', 'aruran', 'dilaksanakan']
49;Negatif;Sudah minggu ketiga tapi sertifikat vaksin kedua anak saya belum muncul di aplikasi @PLindungi Gimana nih????;sudah minggu ketiga tapi sertifikat vaksin kedua anak saya belum muncul di aplikasi gimana nih;['sudah', 'minggu', 'ketiga', 'tapi', 'sertifikat', 'vaksin', 'kedua', 'anak', 'saya', 'belum', 'muncul', 'di', 'aplikasi', 'gimana', 'nih'];['minggu', 'ketiga', 'sertifikat', 'vaksin', 'anak', 'muncul', 'aplikasi']
50;Negatif;Sudah lama imil perubahan nik yg tertukar di @PLindungi kok gak diganti2. Nik kakak tertukar dg adiknya. Diakses Yo susah.;sudah lama imil perubahan nik yg tertukar di kok gak diganti nik kakak tertukar dg adiknya diakses yo susah;['sudah', 'lama', 'imil', 'perubahan', 'nik', 'yg', 'tertukar', 'di', 'kok', 'gak', 'diganti', 'nik', 'kakak', 'tertukar', 'dg', 'adiknya', 'diakses', 'yo', 'susah'];['imil', 'perubahan', 'nik', 'tertukar', 'diganti', 'nik', 'kakak', 'tertukar', 'adiknya', 'diakses', 'susah']
51;Negatif;Sudah download Aplikasi @PLindungi dan sudah dapat balasan, Tinggal nata baju dan make up untuk persiapan rias pengantin dibeberapa tempat dan ada yang luar kota, Ntar Sueb juga to?. Okelah negara melindungi warganya namun selama pandemi Covid-19 berapa duit hasil Sueb masuk?  https://t.co/zbgOnijMrC;sudah download aplikasi dan sudah dapat balasan tinggal nata baju dan make up untuk persiapan rias pengantin dibeberapa tempat dan ada yang luar kota ntar sueb juga to okelah negara melindungi warganya namun selama pandemi covid berapa duit hasil sueb masuk;['sudah', 'download', 'aplikasi', 'dan', 'sudah', 'dapat', 'balasan', 'tinggal', 'nata', 'baju', 'dan', 'make', 'up', 'untuk', 'persiapan', 'rias', 'pengantin', 'dibeberapa', 'tempat', 'dan', 'ada', 'yang', 'luar', 'kota', 'ntar', 'sueb', 'juga', 'to', 'okelah', 'negara', 'melindungi', 'warganya', 'namun', 'selama', 'pandemi', 'covid', 'berapa', 'duit', 'hasil', 'sueb', 'masuk'];['download', 'aplikasi', 'balasan', 'tinggal', 'nata', 'baju', 'make', 'up', 'persiapan', 'rias', 'pengantin', 'dibeberapa', 'kota', 'sueb', 'okelah', 'negara', 'melindungi', 'warganya', 'pandemi', 'covid', 'duit', 'hasil', 'sueb']
52;Negatif;Suami udah vaksin dosis 1 dari 2 minggu yg lalu. Tp sampe sekarang di cek di pedulilindungi kok data ga ditemukan.  Dari puskesmas jg ga dikasih bukti apa?? kalo udh vaksin.  Piye? ????;suami udah vaksin dosis dari minggu yg lalu tp sampe sekarang di cek di pedulilindungi kok data ga ditemukan dari puskesmas jg ga dikasih bukti apa kalo udh vaksin piye;['suami', 'udah', 'vaksin', 'dosis', 'dari', 'minggu', 'yg', 'lalu', 'tp', 'sampe', 'sekarang', 'di', 'cek', 'di', 'pedulilindungi', 'kok', 'data', 'ga', 'ditemukan', 'dari', 'puskesmas', 'jg', 'ga', 'dikasih', 'bukti', 'apa', 'kalo', 'udh', 'vaksin', 'piye'];['suami', 'vaksin', 'dosis', 'minggu', 'sampe', 'cek', 'pedulilindungi', 'data', 'ditemukan', 'puskesmas', 'dikasih', 'bukti', 'udh', 'vaksin']
53;Negatif;staisun cikarang gajelassss bangettt, masa suruh cek peduli lindungi sama suhu aja harus turun dulu kebawah yg bisa ngabisin waktu 5-7 menit???? (turun tangga pula), gajelas bgtt kenapa ga diatas aja dah cek ek begituan;staisun cikarang gajelassss bangettt masa suruh cek peduli lindungi sama suhu aja harus turun dulu kebawah yg bisa ngabisin waktu menit turun tangga pula gajelas bgtt kenapa ga diatas aja dah cek ek begituan;['staisun', 'cikarang', 'gajelassss', 'bangettt', 'masa', 'suruh', 'cek', 'peduli', 'lindungi', 'sama', 'suhu', 'aja', 'harus', 'turun', 'dulu', 'kebawah', 'yg', 'bisa', 'ngabisin', 'waktu', 'menit', 'turun', 'tangga', 'pula', 'gajelas', 'bgtt', 'kenapa', 'ga', 'diatas', 'aja', 'dah', 'cek', 'ek', 'begituan'];['staisun', 'cikarang', 'gajelassss', 'bangettt', 'suruh', 'cek', 'peduli', 'lindungi', 'suhu', 'turun', 'kebawah', 'ngabisin', 'menit', 'turun', 'tangga', 'gajelas', 'bgtt', 'diatas', 'cek', 'ek', 'begituan']
54;Negatif;Sorry email gue yg kedua itu ditgl 14/09/21. Lalu dibales email gue Tgl 01/10/21 diemail keempat. Trus gue minta dikirimkan lah sertifikatnya. Gue disuruh isi data foto ktp, foto ktp selfie sm kartu vaksin. Udh gue kirim itu semua. Katanya data gue blm diinput @PLindungi  https://t.co/o8YpjH3ogy;sorry email gue yg kedua itu ditgl lalu dibales email gue tgl diemail keempat trus gue minta dikirimkan lah sertifikatnya gue disuruh isi data foto ktp foto ktp selfie sm kartu vaksin udh gue kirim itu semua katanya data gue blm diinput;['sorry', 'email', 'gue', 'yg', 'kedua', 'itu', 'ditgl', 'lalu', 'dibales', 'email', 'gue', 'tgl', 'diemail', 'keempat', 'trus', 'gue', 'minta', 'dikirimkan', 'lah', 'sertifikatnya', 'gue', 'disuruh', 'isi', 'data', 'foto', 'ktp', 'foto', 'ktp', 'selfie', 'sm', 'kartu', 'vaksin', 'udh', 'gue', 'kirim', 'itu', 'semua', 'katanya', 'data', 'gue', 'blm', 'diinput'];['sorry', 'email', 'gue', 'ditgl', 'dibales', 'email', 'gue', 'tgl', 'diemail', 'keempat', 'gue', 'dikirimkan', 'sertifikatnya', 'gue', 'disuruh', 'isi', 'data', 'foto', 'ktp', 'foto', 'ktp', 'selfie', 'sm', 'kartu', 'vaksin', 'udh', 'gue', 'kirim', 'data', 'gue', 'diinput']
55;Negatif;Sore min, saya sdh vaksin tnggl 10 kemarin Ko sertifikat di plindungi ga ada yaaa? Gabisa di unduh. Mohon bantuannya?????? @PLindungi;sore min saya sdh vaksin tnggl kemarin ko sertifikat di plindungi ga ada yaaa gabisa di unduh mohon bantuannya;['sore', 'min', 'saya', 'sdh', 'vaksin', 'tnggl', 'kemarin', 'ko', 'sertifikat', 'di', 'plindungi', 'ga', 'ada', 'yaaa', 'gabisa', 'di', 'unduh', 'mohon', 'bantuannya'];['sore', 'vaksin', 'tnggl', 'kemarin', 'ko', 'sertifikat', 'plindungi', 'gabisa', 'unduh', 'bantuannya']
56;Negatif;"Sore ini, gue pergi sama mama ke suatu tempat yang mengharuskan scan aplikasi Pedulilindungi. Nah, pas gue nunjukkin hasil scan gue, satpamnya bilang ""HPnya kecil amat Mba, model lama ya,"". Bisa-bisanya satpamnya HP shaming sama gueð ";sore ini gue pergi sama mama ke suatu tempat yang mengharuskan scan aplikasi pedulilindungi nah pas gue nunjukkin hasil scan gue satpamnya bilang hpnya kecil amat mba model lama ya bisabisanya satpamnya hp shaming sama gue;['sore', 'ini', 'gue', 'pergi', 'sama', 'mama', 'ke', 'suatu', 'tempat', 'yang', 'mengharuskan', 'scan', 'aplikasi', 'pedulilindungi', 'nah', 'pas', 'gue', 'nunjukkin', 'hasil', 'scan', 'gue', 'satpamnya', 'bilang', 'hpnya', 'kecil', 'amat', 'mba', 'model', 'lama', 'ya', 'bisabisanya', 'satpamnya', 'hp', 'shaming', 'sama', 'gue'];['sore', 'gue', 'pergi', 'mama', 'mengharuskan', 'scan', 'aplikasi', 'pedulilindungi', 'pas', 'gue', 'nunjukkin', 'hasil', 'scan', 'gue', 'satpamnya', 'hpnya', 'model', 'bisabisanya', 'satpamnya', 'hp', 'shaming', 'gue']
57;Negatif;sore admin,sy sdh vaksin bulan agustus tp sertifikat vaksinnya belum keluar,sdh telfon cs pedulilindungi katanya datanya terlongkap&amp;sore adminsy sdh vaksin bulan agustus tp sertifikat vaksinnya belum keluarsdh telfon cs pedulilindungi katanya datanya terlongkapamp;['sore', 'adminsy', 'sdh', 'vaksin', 'bulan', 'agustus', 'tp', 'sertifikat', 'vaksinnya', 'belum', 'keluarsdh', 'telfon', 'cs', 'pedulilindungi', 'katanya', 'datanya', 'terlongkapamp'];['sore', 'adminsy', 'vaksin', 'agustus', 'sertifikat', 'vaksinnya', 'keluarsdh', 'telfon', 'cs', 'pedulilindungi', 'datanya', 'terlongkapamp']
58;Negatif;Siapa yg pedulilindungi nya error kaya saya;siapa yg pedulilindungi nya error kaya saya;['siapa', 'yg', 'pedulilindungi', 'nya', 'error', 'kaya', 'saya'];['pedulilindungi', 'error', 'kaya']
59;Negatif;Sesumbar nyuruh vaksin,tpi NIK yg bermasalah blm jga kelar diperbaiki,hampir 2 bln menunggu.Gimana caranya mau vaksin?skrang apa2,kmana2 surat vaksin yg ditanya @PLindungi;sesumbar nyuruh vaksintpi nik yg bermasalah blm jga kelar diperbaikihampir bln menunggugimana caranya mau vaksinskrang apakmana surat vaksin yg ditanya;['sesumbar', 'nyuruh', 'vaksintpi', 'nik', 'yg', 'bermasalah', 'blm', 'jga', 'kelar', 'diperbaikihampir', 'bln', 'menunggugimana', 'caranya', 'mau', 'vaksinskrang', 'apakmana', 'surat', 'vaksin', 'yg', 'ditanya'];['sesumbar', 'nyuruh', 'vaksintpi', 'nik', 'bermasalah', 'jga', 'kelar', 'diperbaikihampir', 'bln', 'menunggugimana', 'vaksinskrang', 'apakmana', 'surat', 'vaksin']
60;Negatif;Sertifikatku kok blm muncul to min @PLindungi;sertifikatku kok blm muncul to min;['sertifikatku', 'kok', 'blm', 'muncul', 'to', 'min'];['sertifikatku', 'muncul']
61;Negatif;Sertifikat vaksin ke 2 belum keluar padahal udh vaksin dari bulan september hmm @PLindungi;sertifikat vaksin ke belum keluar padahal udh vaksin dari bulan september hmm;['sertifikat', 'vaksin', 'ke', 'belum', 'keluar', 'padahal', 'udh', 'vaksin', 'dari', 'bulan', 'september', 'hmm'];['sertifikat', 'vaksin', 'udh', 'vaksin', 'september']
62;Negatif;sertif vaksin kedua ga kluar2, udah email 5 hari lalu dibalesnya proses input data. sampe sekarang tetep masi belum kluar, cek diwebsite malah disitu tulisannya tglnya salah. trus aku nunggu sampe kapaan? udah 10 hari ini @PLindungi;sertif vaksin kedua ga kluar udah email hari lalu dibalesnya proses input data sampe sekarang tetep masi belum kluar cek diwebsite malah disitu tulisannya tglnya salah trus aku nunggu sampe kapaan udah hari ini;['sertif', 'vaksin', 'kedua', 'ga', 'kluar', 'udah', 'email', 'hari', 'lalu', 'dibalesnya', 'proses', 'input', 'data', 'sampe', 'sekarang', 'tetep', 'masi', 'belum', 'kluar', 'cek', 'diwebsite', 'malah', 'disitu', 'tulisannya', 'tglnya', 'salah', 'trus', 'aku', 'nunggu', 'sampe', 'kapaan', 'udah', 'hari', 'ini'];['sertif', 'vaksin', 'kluar', 'email', 'dibalesnya', 'proses', 'input', 'data', 'sampe', 'tetep', 'masi', 'kluar', 'cek', 'diwebsite', 'disitu', 'tulisannya', 'tglnya', 'salah', 'nunggu', 'sampe', 'kapaan']
63;Negatif;serius ini call center yg bisa dihubungi dari peduli lindungi apa yaaa? pengen keluh kesah ya Allah mau tiga bulan sertifikat ga bener-bener?!?!?!?!;serius ini call center yg bisa dihubungi dari peduli lindungi apa yaaa pengen keluh kesah ya allah mau tiga bulan sertifikat ga benerbener;['serius', 'ini', 'call', 'center', 'yg', 'bisa', 'dihubungi', 'dari', 'peduli', 'lindungi', 'apa', 'yaaa', 'pengen', 'keluh', 'kesah', 'ya', 'allah', 'mau', 'tiga', 'bulan', 'sertifikat', 'ga', 'benerbener'];['serius', 'call', 'center', 'dihubungi', 'peduli', 'lindungi', 'pengen', 'keluh', 'kesah', 'allah', 'sertifikat', 'benerbener']
64;Negatif;Seringkali mau ke peduli lindungi malah jadi ke app store, dan mau ke twitter malah jadi traveloka. ð;seringkali mau ke peduli lindungi malah jadi ke app store dan mau ke twitter malah jadi traveloka;['seringkali', 'mau', 'ke', 'peduli', 'lindungi', 'malah', 'jadi', 'ke', 'app', 'store', 'dan', 'mau', 'ke', 'twitter', 'malah', 'jadi', 'traveloka'];['seringkali', 'peduli', 'lindungi', 'app', 'store', 'twitter', 'traveloka']
65;Negatif;semoga lo pas ke mall, peduli lindungi nya error jd gabisa masuk aaminð;semoga lo pas ke mall peduli lindungi nya error jd gabisa masuk aamin;['semoga', 'lo', 'pas', 'ke', 'mall', 'peduli', 'lindungi', 'nya', 'error', 'jd', 'gabisa', 'masuk', 'aamin'];['semoga', 'pas', 'mall', 'peduli', 'lindungi', 'error', 'gabisa', 'aamin']
66;Negatif;Semenjak download apk peduli lindungi, hp gue jadi sering overheat ????;semenjak download apk peduli lindungi hp gue jadi sering overheat;['semenjak', 'download', 'apk', 'peduli', 'lindungi', 'hp', 'gue', 'jadi', 'sering', 'overheat'];['semenjak', 'download', 'apk', 'peduli', 'lindungi', 'hp', 'gue', 'overheat']
67;Negatif;Selamat siang min @PLindungi  Min mau tanya, saya kan sudah vaksin 2x. Pas vaksin pertama sertifikat sudah ada, pas vaksin ke 2 awal bulan sampai sekarang sertifikat belum ada. Pas di cek lagi di apk PeduliLindungi, malah sertifikat vaksin yg pertama tidak tersedia. Knp ya min?;selamat siang min min mau tanya saya kan sudah vaksin  pas vaksin pertama sertifikat sudah ada pas vaksin ke awal bulan sampai sekarang sertifikat belum ada pas di cek lagi di apk pedulilindungi malah sertifikat vaksin yg pertama tidak tersedia knp ya min;['selamat', 'siang', 'min', 'min', 'mau', 'tanya', 'saya', 'kan', 'sudah', 'vaksin', 'pas', 'vaksin', 'pertama', 'sertifikat', 'sudah', 'ada', 'pas', 'vaksin', 'ke', 'awal', 'bulan', 'sampai', 'sekarang', 'sertifikat', 'belum', 'ada', 'pas', 'di', 'cek', 'lagi', 'di', 'apk', 'pedulilindungi', 'malah', 'sertifikat', 'vaksin', 'yg', 'pertama', 'tidak', 'tersedia', 'knp', 'ya', 'min'];['selamat', 'siang', 'vaksin', 'pas', 'vaksin', 'sertifikat', 'pas', 'vaksin', 'sertifikat', 'pas', 'cek', 'apk', 'pedulilindungi', 'sertifikat', 'vaksin', 'tersedia', 'knp']
68;Negatif;selamat siang @PLindungi  min maaf mau nanya, mama aku tuh udah vaksin beberapa bulan lalu tapi sampe sekarang sertifikat vaksinnya masih belum ada di aplikasi peduli lindungi.;selamat siang min maaf mau nanya mama aku tuh udah vaksin beberapa bulan lalu tapi sampe sekarang sertifikat vaksinnya masih belum ada di aplikasi peduli lindungi;['selamat', 'siang', 'min', 'maaf', 'mau', 'nanya', 'mama', 'aku', 'tuh', 'udah', 'vaksin', 'beberapa', 'bulan', 'lalu', 'tapi', 'sampe', 'sekarang', 'sertifikat', 'vaksinnya', 'masih', 'belum', 'ada', 'di', 'aplikasi', 'peduli', 'lindungi'];['selamat', 'siang', 'maaf', 'nanya', 'mama', 'vaksin', 'sampe', 'sertifikat', 'vaksinnya', 'aplikasi', 'peduli', 'lindungi']
69;Negatif;Selamat siang  Saya ada problem dengan app pedulilindungi saya Setiap checkin selalu no allowed dgn status hitam Bisa dibantu tidak? @PLindungi;selamat siang saya ada problem dengan app pedulilindungi saya setiap checkin selalu no allowed dgn status hitam bisa dibantu tidak;['selamat', 'siang', 'saya', 'ada', 'problem', 'dengan', 'app', 'pedulilindungi', 'saya', 'setiap', 'checkin', 'selalu', 'no', 'allowed', 'dgn', 'status', 'hitam', 'bisa', 'dibantu', 'tidak'];['selamat', 'siang', 'problem', 'app', 'pedulilindungi', 'checkin', 'allowed', 'status', 'hitam', 'dibantu']
70;Negatif;Selamat malam.. Maaf mau bertanya. terkendala saat scan barcode di aplikasi peduli lindungi, ternyata ada kesalahan penginputan NIK pada saat vaksin. Solusinya gimana ya mba/mas admin? @KemenkesRI @PLindungi @pedulilindungi;selamat malam maaf mau bertanya terkendala saat scan barcode di aplikasi peduli lindungi ternyata ada kesalahan penginputan nik pada saat vaksin solusinya gimana ya mbamas admin;['selamat', 'malam', 'maaf', 'mau', 'bertanya', 'terkendala', 'saat', 'scan', 'barcode', 'di', 'aplikasi', 'peduli', 'lindungi', 'ternyata', 'ada', 'kesalahan', 'penginputan', 'nik', 'pada', 'saat', 'vaksin', 'solusinya', 'gimana', 'ya', 'mbamas', 'admin'];['selamat', 'malam', 'maaf', 'terkendala', 'scan', 'barcode', 'aplikasi', 'peduli', 'lindungi', 'kesalahan', 'penginputan', 'nik', 'vaksin', 'solusinya', 'mbamas', 'admin']
71;Negatif;Selain itu ada juga yang menyatakan bahwa aplikasi pedulilindungi ini buatan singapore padahal ini murni karya anak bangsa selama pandemi ini.  https://t.co/BzHqOolcyV;selain itu ada juga yang menyatakan bahwa aplikasi pedulilindungi ini buatan singapore padahal ini murni karya anak bangsa selama pandemi ini;['selain', 'itu', 'ada', 'juga', 'yang', 'menyatakan', 'bahwa', 'aplikasi', 'pedulilindungi', 'ini', 'buatan', 'singapore', 'padahal', 'ini', 'murni', 'karya', 'anak', 'bangsa', 'selama', 'pandemi', 'ini'];['aplikasi', 'pedulilindungi', 'buatan', 'singapore', 'murni', 'karya', 'anak', 'bangsa', 'pandemi']
72;Negatif;sekolah gw ribet bgt anyingg ngapain pake peduli lindungi dah;sekolah gw ribet bgt anyingg ngapain pake peduli lindungi dah;['sekolah', 'gw', 'ribet', 'bgt', 'anyingg', 'ngapain', 'pake', 'peduli', 'lindungi', 'dah'];['sekolah', 'ribet', 'anyingg', 'ngapain', 'pake', 'peduli', 'lindungi']
73;Negatif;sekarang naik @PT_Transjakarta harus lebih pagi. antrian scan @PLindungi membuat kerumunan cz cuma ada di 1 spot dan bikin telat ????;sekarang naik transjakarta harus lebih pagi antrian scan membuat kerumunan cz cuma ada di spot dan bikin telat;['sekarang', 'naik', 'transjakarta', 'harus', 'lebih', 'pagi', 'antrian', 'scan', 'membuat', 'kerumunan', 'cz', 'cuma', 'ada', 'di', 'spot', 'dan', 'bikin', 'telat'];['transjakarta', 'pagi', 'antrian', 'scan', 'kerumunan', 'cz', 'spot', 'telat']
74;Negatif;Segera vaksin segera datang, setiap hari senin - sabtu di Gedung Serba Guna Pemalang.  @ariwibowo202 @DivHumas_Polri @poldajateng_  #vaksinakhiripandemi #vaksin #pemalang #kabarpemalang #gedungsebagunapemalang #senin #sabtu #pedulilindungi  https://t.co/MFicsEpbtY;segera vaksin segera datang setiap hari senin sabtu di gedung serba guna pemalang polri;['segera', 'vaksin', 'segera', 'datang', 'setiap', 'hari', 'senin', 'sabtu', 'di', 'gedung', 'serba', 'guna', 'pemalang', 'polri'];['vaksin', 'senin', 'sabtu', 'gedung', 'serba', 'pemalang', 'polri']
